id,title length,tags count,max tag popularity (besides java),avg tag popularity,min tag popularity,total code %,java %,json %,xml %,stack traces %,length,words count,day of week,reputation,acceptance rate,intercalations,score,number of answers,max answer score,avg answer score,min answer score,number of comments,max answer length,avg answer length,min answer length,has accepted answer
27210577,58,5,78258,243692.4,37827,0.0,0.0,0.0,0.0,0.0,1508,260,Sunday,42,-,0,2,1,0,0.0,0,0,179,179.0,179,1
27210759,147,2,224,493762.0,224,0.37505607895917453,0.37505607895917453,0.0,0.0,0.0,2229,231,Sunday,301,-,4,0,1,1,1.0,1,4,2660,2660.0,2660,1
27211213,44,3,134456,373918.6666666667,0,0.6949414623370885,0.341948310139165,0.0,0.0,0.0,4527,254,Sunday,15,-,8,0,2,4,2.5,1,3,1631,1228.5,826,1
27212403,89,4,128469,308034.25,23253,0.8852034815337567,0.013408609738884969,0.0,0.7059515408139261,0.0,4251,90,Sunday,128,-,10,0,1,1,1.0,1,0,2255,2255.0,2255,0
27221772,48,4,78835,277871.5,11505,0.7690771074710347,0.7690771074710347,0.0,0.0,0.0,2503,109,Monday,15,-,1,0,1,0,0.0,0,1,285,285.0,285,0
27226810,58,5,22085,203600.0,461,0.0,0.0,0.0,0.0,0.0,846,153,Monday,42,-,0,1,2,0,0.0,0,0,965,750.0,535,0
27233984,37,4,770768,450910.0,3836,0.7541095890410959,0.7541095890410959,0.0,0.0,0.0,1460,77,Monday,1,-,1,0,0,-,-,-,0,-,-,-,0
27234732,81,5,770768,362320.0,6006,0.06717484516436398,0.06717484516436398,0.0,0.0,0.0,2099,306,Monday,6,-,2,0,1,0,0.0,0,0,149,149.0,149,0
27235261,53,2,22447,504873.5,22447,0.9450305385896725,0.8445308162132149,0.0,0.0,0.10049972237645752,1801,19,Monday,10,-,3,0,2,1,0.5,0,3,279,196.0,113,1
27245669,48,2,489028,738164.0,489028,0.7384105960264901,0.23178807947019867,0.0,0.0,0.0,604,34,Tuesday,No owner,No owner,9,1,3,2,1.3333333333333333,1,0,855,729.3333333333334,627,1
27250450,29,3,78835,361270.6666666667,17677,0.8118600682593856,0.7290955631399317,0.0,0.0,0.0,2344,90,Tuesday,13,-,4,0,0,-,-,-,11,-,-,-,0
27256429,81,3,12199,333268.3333333333,306,0.0,0.0,0.0,0.0,0.0,740,124,Tuesday,703,-,0,2,1,5,5.0,5,0,1288,1288.0,1288,1
27265878,97,4,48922,265936.0,2882,0.0,0.0,0.0,0.0,0.0,701,126,Wednesday,16,-,0,0,0,-,-,-,0,-,-,-,0
27270646,46,4,770768,442416.75,701,0.5138662316476346,0.5138662316476346,0.0,0.0,0.0,613,57,Wednesday,197,-,2,0,1,0,0.0,0,2,192,192.0,192,0
27283110,47,3,220,329218.6666666667,136,0.8763702801461632,0.8763702801461632,0.0,0.0,0.0,1642,35,Wednesday,1,-,2,0,0,-,-,-,0,-,-,-,0
27283421,61,5,78258,213749.6,586,0.632514817950889,0.12616426756985605,0.2760372565622354,0.0,0.0,1181,81,Wednesday,97,-,6,3,1,0,0.0,0,0,720,720.0,720,0
27285406,26,4,770768,446375.0,4499,0.9417530419107706,0.7750112663361874,0.0,0.09610184767913474,0.0,8876,92,Thursday,1,-,13,-2,1,0,0.0,0,0,212,212.0,212,0
27286074,66,4,2242,247740.75,172,0.3407725321888412,0.3201716738197425,0.0,0.0,0.0,1165,140,Thursday,324,-,12,0,1,0,0.0,0,0,425,425.0,425,0
27293034,64,3,770768,586307.0,853,0.7331812998859749,0.7331812998859749,0.0,0.0,0.0,877,40,Thursday,33,-,1,1,4,1,0.25,0,3,877,475.5,216,1
27294425,60,5,128469,236527.8,3247,0.640183346065699,0.0,0.0,0.640183346065699,0.0,1309,90,Thursday,58,-,2,0,1,0,0.0,0,7,189,189.0,189,1
27300882,38,2,770768,879034.0,770768,0.5367534456355283,0.5367534456355283,0.0,0.0,0.0,1306,116,Thursday,3,-,1,0,3,0,-0.3333333333333333,-1,1,1542,855.3333333333334,147,1
27307080,54,5,161987,234388.2,156,0.3905579399141631,0.3905579399141631,0.0,0.0,0.0,932,119,Friday,3,-,1,-1,1,4,4.0,4,2,201,201.0,201,1
27309626,30,5,308782,293056.0,219,0.30383480825958703,0.1224188790560472,0.0,0.0,0.0,678,85,Friday,40,-,6,0,0,-,-,-,0,-,-,-,0
27314682,64,3,89765,360371.6666666667,4050,0.2717391304347826,0.2717391304347826,0.0,0.0,0.0,644,84,Friday,4543,-,2,0,6,2,0.6666666666666666,0,2,232,201.66666666666666,151,1
27318041,71,3,489028,614442.0,366998,0.7937821516439275,0.7937821516439275,0.0,0.0,0.0,4471,160,Friday,11,-,6,1,0,-,-,-,0,-,-,-,0
27325519,42,5,67389,226362.6,6340,0.07739307535641547,0.07739307535641547,0.0,0.0,0.0,491,86,Friday,1,-,2,0,0,-,-,-,6,-,-,-,0
27332347,40,5,39775,212300.0,146,0.5920245398773006,0.5920245398773006,0.0,0.0,0.0,326,22,Saturday,102,-,2,0,2,2,1.0,0,3,606,562.5,519,1
27332490,44,4,24640,256068.25,3857,0.5497382198952879,0.0,0.0,0.0,0.0,955,85,Saturday,182,-,2,0,0,-,-,-,1,-,-,-,0
27334324,46,5,770768,361020.2,5306,0.6933621933621934,0.5122655122655123,0.0,0.1810966810966811,0.0,1386,69,Saturday,6196,-,8,0,2,0,0.0,0,0,143,136.0,129,1
27339381,20,2,6880,497090.0,6880,0.9690721649484536,0.9690721649484536,0.0,0.0,0.0,7275,44,Sunday,1,-,1,0,0,-,-,-,5,-,-,-,0
27340619,36,3,24367,337970.6666666667,2245,0.6975920679886686,0.21388101983002833,0.0,0.0,0.0,1412,79,Sunday,22,-,4,0,0,-,-,-,4,-,-,-,0
27343711,66,2,1918,494609.0,1918,0.9547146401985112,0.9547146401985112,0.0,0.0,0.0,1612,15,Sunday,9,-,2,1,1,2,2.0,2,3,2275,2275.0,2275,0
27349069,81,5,57549,211167.2,2270,0.0,0.0,0.0,0.0,0.0,387,69,Sunday,8,-,0,1,1,0,0.0,0,3,1485,1485.0,1485,1
27354384,35,5,81390,215473.2,458,0.7705426356589147,0.7705426356589147,0.0,0.0,0.0,645,30,Monday,4812,-,1,0,1,1,1.0,1,0,166,166.0,166,0
27355276,47,4,48545,264254.5,3336,0.32634032634032634,0.32634032634032634,0.0,0.0,0.0,429,56,Monday,53,-,2,0,0,-,-,-,1,-,-,-,0
27360970,30,4,366998,366135.5,6006,0.0,0.0,0.0,0.0,0.0,109,24,Monday,No owner,No owner,0,1,1,0,0.0,0,13,379,379.0,379,0
27363501,54,4,9538,249379.75,62,0.7133938706015891,0.7133938706015891,0.0,0.0,0.0,1762,92,Monday,339,-,3,0,1,1,1.0,1,0,1563,1563.0,1563,1
27365295,109,4,489028,406794.5,16394,0.5957983193277311,0.5310924369747899,0.0,0.06470588235294118,0.0,1190,100,Monday,117,-,6,0,1,1,1.0,1,2,118,118.0,118,0
27366637,116,4,38750,257003.5,140,0.5645249862712796,0.4656781987918726,0.0,0.09884678747940692,0.0,1821,147,Monday,1,-,3,0,0,-,-,-,1,-,-,-,0
27372314,21,2,13332,500316.0,13332,0.8871650211565585,0.8871650211565585,0.0,0.0,0.0,2127,52,Tuesday,22,-,2,-1,2,0,-0.5,-1,10,2322,1303.0,284,0
27375776,52,2,23652,505476.0,23652,0.6367924528301887,0.6367924528301887,0.0,0.0,0.0,1060,75,Tuesday,87,-,1,-1,3,3,1.3333333333333333,0,4,451,216.0,83,0
27376364,48,2,1000,494150.0,1000,0.7393695014662757,0.7393695014662757,0.0,0.0,0.0,2728,122,Tuesday,29,-,12,0,3,0,0.0,0,3,1865,950.3333333333334,283,0
27387007,57,1,0,987300.0,987300,0.44556962025316454,0.44556962025316454,0.0,0.0,0.0,395,38,Tuesday,16,-,1,-4,2,1,1.0,1,2,404,393.0,382,0
27387955,57,2,50633,518966.5,50633,0.8098330241187384,0.8098330241187384,0.0,0.0,0.0,4312,145,Tuesday,708,-,8,0,2,0,0.0,0,0,2022,1300.0,578,1
27395053,23,2,57549,522424.5,57549,0.8579205225911812,0.8579205225911812,0.0,0.0,0.0,1837,51,Wednesday,8,-,4,0,3,0,0.0,0,3,629,286.6666666666667,81,0
27395408,27,4,17136,255008.5,2936,0.6546305583416917,0.0,0.0,0.6546305583416917,0.0,2991,196,Wednesday,6,-,2,0,2,0,0.0,0,0,1743,1181.5,620,1
27399475,40,4,275,246962.0,117,0.48854961832061067,0.48854961832061067,0.0,0.0,0.0,393,41,Wednesday,1,-,1,0,0,-,-,-,0,-,-,-,0
27406804,52,1,0,987300.0,987300,0.503001200480192,0.503001200480192,0.0,0.0,0.0,833,84,Wednesday,18,-,1,0,2,0,0.0,0,3,786,486.5,187,0
27409343,73,4,1827,247510.0,353,0.8657986980470707,0.6772658988482724,0.0,0.0,0.0,3994,99,Wednesday,352,-,7,0,2,0,0.0,0,1,1827,1047.0,267,0
27412744,43,1,0,987300.0,987300,0.6655948553054662,0.6655948553054662,0.0,0.0,0.0,933,67,Wednesday,8,-,1,0,2,2,1.0,0,5,1018,881.0,744,0
27414914,38,2,13446,500373.0,13446,0.10887096774193548,0.10887096774193548,0.0,0.0,0.0,248,46,Thursday,4728,-,4,0,1,1,1.0,1,0,115,115.0,115,1
27416457,72,2,48592,517946.0,48592,0.031512605042016806,0.0,0.0,0.031512605042016806,0.0,1428,191,Thursday,90,-,1,0,0,-,-,-,4,-,-,-,0
27422460,66,3,24340,341698.0,13454,0.0,0.0,0.0,0.0,0.0,421,78,Thursday,192,-,0,1,3,4,2.6666666666666665,2,0,2374,1438.3333333333333,307,1
27433916,25,2,12199,499749.5,12199,0.0,0.0,0.0,0.0,0.0,435,78,Thursday,336,-,0,0,3,2,0.6666666666666666,0,4,815,679.3333333333334,450,0
27441300,28,3,770768,617061.0,93115,0.0,0.0,0.0,0.0,0.0,447,74,Friday,16,-,0,3,1,2,2.0,2,1,559,559.0,559,0
27442308,88,2,11572,499436.0,11572,0.913847446942635,0.913847446942635,0.0,0.0,0.0,4759,87,Friday,6,-,3,1,3,1,0.3333333333333333,0,3,5446,2087.6666666666665,105,0
27444981,44,5,770768,354425.0,48,0.8242231798593785,0.10569290088455432,0.0,0.0,0.0,4409,143,Friday,240,-,3,1,0,-,-,-,3,-,-,-,0
27451361,57,3,770768,586051.3333333334,86,0.6780238500851788,0.6104486087450313,0.0,0.0,0.0,1761,99,Friday,1,-,8,0,0,-,-,-,1,-,-,-,0
27451982,28,4,3957,248047.5,50,0.0,0.0,0.0,0.0,0.0,513,100,Friday,2316,-,0,0,0,-,-,-,5,-,-,-,0
27452281,47,4,770768,441469.5,2504,0.8126649076517151,0.8126649076517151,0.0,0.0,0.0,1137,39,Friday,1056,-,2,0,2,0,0.0,0,0,1770,1375.5,981,0
27452900,95,3,770768,591516.6666666666,16482,0.0,0.0,0.0,0.0,0.0,388,80,Friday,86,-,0,0,3,5,1.6666666666666667,0,0,339,288.0,198,1
27464184,58,2,7611,497455.5,7611,0.878320263091323,0.7169238552997723,0.0,0.0,0.16139640779155073,3953,90,Saturday,83,-,6,0,0,-,-,-,4,-,-,-,0
27471545,96,3,57549,353995.0,17136,0.0,0.0,0.0,0.0,0.0,350,64,Sunday,531,-,0,0,0,-,-,-,3,-,-,-,0
27474457,39,3,7025,332387.0,2836,0.0,0.0,0.0,0.0,0.0,374,73,Sunday,362,-,0,1,1,2,2.0,2,2,1204,1204.0,1204,1
27480698,36,2,24873,506086.5,24873,0.41058394160583944,0.0,0.0,0.41058394160583944,0.0,548,63,Monday,14,-,2,1,1,0,0.0,0,0,298,298.0,298,0
27482804,15,2,114887,551093.5,114887,0.6852646638054364,0.0,0.0,0.0,0.0,1398,82,Monday,4,-,2,-6,1,1,1.0,1,0,1468,1468.0,1468,1
27485390,48,3,2500,330398.0,1394,0.0,0.0,0.0,0.0,0.0,1118,204,Monday,1690,-,0,2,1,1,1.0,1,0,729,729.0,729,0
27486705,71,4,1398,247276.5,65,0.5563531945441493,0.3431442928930366,0.0,0.0,0.0,1393,121,Monday,36,-,4,7,2,1,1.0,1,1,928,911.0,894,0
27491761,76,2,16482,501891.0,16482,0.7990074441687345,0.7990074441687345,0.0,0.0,0.0,3627,127,Monday,7,-,1,0,3,0,0.0,0,2,1210,876.0,265,1
27492053,35,2,161987,574643.5,161987,0.5811659192825112,0.5811659192825112,0.0,0.0,0.0,1115,89,Monday,8,-,2,0,6,1,0.16666666666666666,0,2,1181,574.6666666666666,96,1
27494355,57,2,37827,512563.5,37827,0.7321274763135228,0.45305770887166236,0.0,0.27906976744186046,0.0,1161,61,Monday,6,-,3,0,0,-,-,-,1,-,-,-,0
27498576,41,3,69935,361293.6666666667,26646,0.0,0.0,0.0,0.0,0.0,557,102,Tuesday,92,-,0,0,1,1,1.0,1,2,493,493.0,493,1
27503049,32,2,11212,499256.0,11212,0.0,0.0,0.0,0.0,0.0,290,58,Tuesday,14,-,0,0,1,0,0.0,0,2,635,635.0,635,0
27508525,48,5,33846,206669.0,719,0.6954128440366972,0.6954128440366972,0.0,0.0,0.0,545,34,Tuesday,10,-,2,0,2,1,1.0,1,2,529,511.5,494,0
27512610,28,5,489028,297795.4,818,0.413961038961039,0.0,0.0,0.0,0.0,616,69,Tuesday,1484,-,4,0,1,1,1.0,1,0,461,461.0,461,1
27514850,81,4,161987,290210.0,299,0.8208541320022186,0.8208541320022186,0.0,0.0,0.0,1803,61,Tuesday,1,-,1,0,1,2,2.0,2,18,244,244.0,244,0
27520550,50,3,690342,605550.3333333334,139009,0.8065286624203821,0.46841825902335454,0.0,0.0,0.0,3768,137,Wednesday,146,-,8,0,1,1,1.0,1,5,2592,2592.0,2592,1
27523339,34,4,161987,312153.0,9560,0.4117647058823529,0.4117647058823529,0.0,0.0,0.0,374,43,Wednesday,46,-,1,1,7,6,1.5714285714285714,0,6,484,194.14285714285714,37,1
27536310,27,4,770768,440806.75,345,0.8063281449349324,0.8063281449349324,0.0,0.0,0.0,3919,130,Wednesday,215,-,4,0,0,-,-,-,0,-,-,-,0
27537555,29,3,9778,333825.0,4397,0.7368728121353559,0.16394399066511084,0.0,0.572928821470245,0.0,1714,80,Thursday,695,-,6,1,1,1,1.0,1,6,1394,1394.0,1394,0
27537703,35,5,33214,211826.2,1827,0.7287716405605935,0.7287716405605935,0.0,0.0,0.0,2426,105,Thursday,720,-,2,1,1,1,1.0,1,1,122,122.0,122,1
27553623,30,3,2017,329812.3333333333,120,0.19120458891013384,0.19120458891013384,0.0,0.0,0.0,523,72,Thursday,1220,-,2,1,0,-,-,-,3,-,-,-,0
27556649,54,5,203975,251742.6,7365,0.0,0.0,0.0,0.0,0.0,1904,315,Thursday,4,-,0,1,0,-,-,-,1,-,-,-,0
27557181,86,5,2185,198530.8,305,0.8090865728595278,0.7485094204626759,0.0,0.014905795373241116,0.03291199618411639,8386,295,Thursday,407,-,8,8,3,2,0.3333333333333333,-1,8,321,258.6666666666667,196,1
27558822,42,1,0,987300.0,987300,0.891583452211127,0.891583452211127,0.0,0.0,0.0,701,15,Friday,1,-,1,-1,1,0,0.0,0,2,364,364.0,364,0
27560975,56,5,770768,359750.6,6,0.0,0.0,0.0,0.0,0.0,963,166,Friday,8,-,0,0,1,1,1.0,1,0,619,619.0,619,1
27564551,111,5,23894,206203.8,4522,0.889825524406979,0.0,0.0,0.1834934326602627,0.0,5101,101,Friday,65,-,8,1,1,0,0.0,0,1,262,262.0,262,0
2757350,35,5,24104,209461.0,224,0.72,0.48835820895522386,0.0,0.0,0.0,1675,79,Monday,496,-,5,0,2,1,0.5,0,0,843,572.5,302,0
27574410,40,3,134456,374307.3333333333,1166,0.7257553956834533,0.7257553956834533,0.0,0.0,0.0,3475,187,Friday,8,-,12,0,1,0,0.0,0,0,296,296.0,296,1
27575474,50,3,770768,593505.0,22447,0.0,0.0,0.0,0.0,0.0,337,65,Friday,39,-,0,-3,1,1,1.0,1,5,1024,1024.0,1024,1
275778,64,2,5352,496326.0,5352,0.0,0.0,0.0,0.0,0.0,194,38,Sunday,425,-,0,1,4,3,2.25,1,0,1084,749.25,347,1
27580718,45,3,770768,592133.6666666666,18333,0.7513368983957219,0.0,0.0,0.7513368983957219,0.0,1122,51,Saturday,89,-,2,0,1,0,0.0,0,2,1209,1209.0,1209,1
27589439,60,3,770768,628845.6666666666,128469,0.9483890827005951,0.2024420274984609,0.0,0.2467679047814488,0.0,9746,91,Sunday,17,-,11,-2,2,0,0.0,0,3,162,145.5,129,0
27594855,53,3,1488,329967.0,1113,0.158311345646438,0.0,0.0,0.0,0.0,379,60,Sunday,633,-,4,0,1,2,2.0,2,4,1336,1336.0,1336,1
27595425,47,3,770768,586755.6666666666,2199,0.6289350301406564,0.6289350301406564,0.0,0.0,0.0,1493,94,Monday,1007,-,1,-3,1,2,2.0,2,1,137,137.0,137,1
27598014,49,4,78258,280855.5,26705,0.0,0.0,0.0,0.0,0.0,463,74,Monday,1,-,0,0,1,1,1.0,1,1,906,906.0,906,0
27600975,42,4,22726,257841.0,4856,0.6772176631496678,0.6772176631496678,0.0,0.0,0.0,2559,130,Monday,12,-,1,1,1,0,0.0,0,2,1208,1208.0,1208,1
27605462,33,3,93115,368429.3333333333,24873,0.7353823088455772,0.7353823088455772,0.0,0.0,0.0,1334,68,Monday,8,-,1,1,1,0,0.0,0,10,76,76.0,76,0
2761188,26,3,42870,343424.6666666667,104,0.0,0.0,0.0,0.0,0.0,302,54,Monday,1,-,0,-1,2,6,3.0,0,0,313,218.0,123,0
27627471,63,2,18958,503129.0,18958,0.39145299145299145,0.18974358974358974,0.0,0.0,0.0,585,64,Tuesday,22,-,4,0,1,0,0.0,0,0,190,190.0,190,0
27629575,30,5,128469,230845.4,7718,0.9615677321156774,0.2579908675799087,0.0,0.0,0.7035768645357686,2628,19,Tuesday,6,-,3,1,0,-,-,-,2,-,-,-,0
27636069,29,2,134456,560878.0,134456,0.5617685305591678,0.5617685305591678,0.0,0.0,0.0,769,71,Wednesday,8,-,2,-3,1,0,0.0,0,2,741,741.0,741,1
27646904,21,3,5216,331146.0,922,0.5047372954349698,0.5047372954349698,0.0,0.0,0.0,1161,102,Thursday,150,-,4,1,1,1,1.0,1,3,318,318.0,318,1
27648918,33,3,78258,358855.0,11007,0.9128654970760234,0.356140350877193,0.0,0.0,0.0,1710,27,Thursday,21,-,4,-1,1,0,0.0,0,3,174,174.0,174,0
27650929,50,4,93115,286297.75,435,0.8149051490514905,0.08672086720867209,0.0,0.07127371273712738,0.0,3690,125,Thursday,1526,-,6,2,1,2,2.0,2,7,201,201.0,201,1
27655991,84,4,770768,443624.25,35,0.0,0.0,0.0,0.0,0.0,90,15,Friday,68,-,0,-1,1,0,-1.0,-1,3,482,482.0,482,1
27661573,37,5,1016740,425646.0,6494,0.8052738336713996,0.08803245436105477,0.0,0.0,0.0,2465,91,Friday,1921,-,13,2,2,2,1.0,0,0,644,444.5,245,1
27663031,57,3,6274,332538.3333333333,4041,0.23612823674475955,0.23612823674475955,0.0,0.0,0.0,1622,231,Friday,2299,-,1,7,1,0,0.0,0,2,1862,1862.0,1862,1
27669441,30,5,24367,207764.0,4392,0.4720298348428343,0.4720298348428343,0.0,0.0,0.0,1877,191,Saturday,94,-,8,0,3,4,1.3333333333333333,0,0,514,406.0,250,1
27672863,33,3,11572,332989.0,95,0.0,0.0,0.0,0.0,0.0,321,58,Sunday,471,-,0,0,1,4,4.0,4,5,960,960.0,960,1
27675010,46,2,770768,879034.0,770768,0.7222222222222222,0.7222222222222222,0.0,0.0,0.0,378,19,Sunday,1,-,1,0,1,1,1.0,1,3,446,446.0,446,0
27679429,48,4,203975,304839.25,8198,0.2903225806451613,0.2903225806451613,0.0,0.0,0.0,1364,185,Sunday,929,-,4,0,1,1,1.0,1,3,1908,1908.0,1908,1
27682024,25,2,5708,496504.0,5708,0.49943117178612056,0.49943117178612056,0.0,0.0,0.0,1758,144,Monday,3,-,4,0,0,-,-,-,0,-,-,-,0
27684702,58,4,22085,257844.25,10647,0.6349413298565841,0.0,0.0,0.47131681877444587,0.0,1534,105,Monday,128,-,4,1,0,-,-,-,1,-,-,-,0
27691154,65,4,57549,268024.25,1106,0.1524966261808367,0.1524966261808367,0.0,0.0,0.0,741,117,Monday,12,-,2,0,1,1,1.0,1,0,639,639.0,639,1
27697171,30,3,2691,330221.6666666667,674,0.7826887661141805,0.7826887661141805,0.0,0.0,0.0,543,24,Monday,22,-,1,0,1,3,3.0,3,2,347,347.0,347,1
27704450,75,1,0,987300.0,987300,0.0,0.0,0.0,0.0,0.0,133,28,Tuesday,1,-,0,0,3,1,0.3333333333333333,0,2,214,183.66666666666666,139,0
27721758,95,3,78258,355363.6666666667,533,0.8983050847457628,0.4948415622697126,0.0,0.4034635224760501,0.0,2714,52,Wednesday,73,-,3,0,0,-,-,-,1,-,-,-,0
27721989,86,4,57549,263025.25,792,0.704248912679826,0.704248912679826,0.0,0.0,0.0,2989,157,Wednesday,11629,-,4,0,1,3,3.0,3,0,523,523.0,523,1
27722274,49,5,50633,215329.6,5261,0.4069767441860465,0.4069767441860465,0.0,0.0,0.0,2236,228,Wednesday,110,-,2,1,1,1,1.0,1,4,829,829.0,829,1
27722731,44,4,57549,262904.25,1416,0.0,0.0,0.0,0.0,0.0,172,31,Wednesday,8,-,0,-1,1,6,6.0,6,1,8572,8572.0,8572,1
27725707,50,5,57549,212327.2,4551,0.8971950755171976,0.8971950755171976,0.0,0.0,0.0,7879,147,Wednesday,34,-,5,1,1,4,4.0,4,0,3383,3383.0,3383,1
27726665,48,4,308782,334413.25,17677,0.0,0.0,0.0,0.0,0.0,566,93,Wednesday,30,-,0,0,2,1,0.5,0,1,338,275.0,212,0
27728401,33,4,13046,251289.75,1297,0.28174603174603174,0.28174603174603174,0.0,0.0,0.0,756,101,Thursday,1064,-,4,2,1,3,3.0,3,0,333,333.0,333,1
27732460,60,3,78258,355618.6666666667,1298,0.5691176470588235,0.5691176470588235,0.0,0.0,0.0,680,46,Thursday,984,-,1,0,1,0,0.0,0,1,1481,1481.0,1481,0
27732760,63,4,139009,283116.25,539,0.45842450765864334,0.38074398249452956,0.0,0.0,0.0,914,87,Thursday,954,-,4,-1,1,1,1.0,1,0,627,627.0,627,1
27733873,80,4,371,246951.5,64,0.7484939759036144,0.7484939759036144,0.0,0.0,0.0,1328,66,Thursday,8,-,2,0,0,-,-,-,0,-,-,-,0
27735461,48,4,5951,249837.5,1424,0.6231404958677685,0.6231404958677685,0.0,0.0,0.0,605,43,Thursday,92,-,3,3,1,4,4.0,4,2,374,374.0,374,1
27759147,20,1,0,987300.0,987300,0.5078616352201258,0.17767295597484276,0.0,0.0,0.0,636,60,Saturday,25,-,6,1,2,0,0.0,0,0,381,276.0,171,1
27764996,69,5,770768,378595.2,563,0.913345332990486,0.8202622782206223,0.0,0.09308305476986371,0.0,3889,69,Sunday,82,-,4,0,2,1,0.5,0,2,457,292.5,128,1
27774295,71,5,26705,204361.4,684,0.5980015372790162,0.5980015372790162,0.0,0.0,0.0,1301,94,Monday,369,-,4,0,1,3,3.0,3,0,201,201.0,201,0
27780566,57,2,161987,574643.5,161987,0.48114075436982523,0.41950321987120515,0.0,0.0,0.0,1087,113,Monday,3,-,4,0,3,1,0.3333333333333333,0,3,940,769.0,557,1
27791265,45,2,770768,879034.0,770768,0.0,0.0,0.0,0.0,0.0,1893,351,Tuesday,1,-,0,0,1,0,0.0,0,0,113,113.0,113,0
27793817,78,3,24640,337356.3333333333,129,0.5,0.5,0.0,0.0,0.0,1260,104,Tuesday,74,-,2,2,1,3,3.0,3,0,1364,1364.0,1364,1
27801543,42,4,14498,251307.0,1278,0.0,0.0,0.0,0.0,0.0,449,79,Tuesday,37882,-,0,2,0,-,-,-,2,-,-,-,0
27804532,58,3,34221,341485.6666666667,2936,0.9615384615384616,0.6310541310541311,0.0,0.0,0.33048433048433046,702,4,Tuesday,8113,-,3,2,1,10,10.0,10,0,214,214.0,214,1
27808112,35,2,22422,504861.0,22422,0.35772357723577236,0.24390243902439024,0.0,0.0,0.0,246,33,Tuesday,117,-,3,2,4,4,2.5,1,7,1536,874.75,306,1
27817201,79,4,93115,276172.25,10647,0.3169897377423033,0.3169897377423033,0.0,0.0,0.0,877,113,Wednesday,467,-,2,0,2,0,0.0,0,1,453,424.5,396,0
27817902,35,3,5520,331218.0,834,0.3577586206896552,0.3577586206896552,0.0,0.0,0.0,464,61,Wednesday,131,-,2,1,3,1,1.0,1,2,382,342.0,274,1
27826112,51,2,13454,500377.0,13454,0.0,0.0,0.0,0.0,0.0,503,85,Wednesday,1132,-,0,0,6,1,0.16666666666666666,0,1,1550,748.0,177,0
27836583,40,3,57549,350436.3333333333,6460,0.0,0.0,0.0,0.0,0.0,191,38,Thursday,19,-,0,0,1,0,0.0,0,3,901,901.0,901,1
27836763,127,3,81390,357566.6666666667,4010,0.6794462193823216,0.6794462193823216,0.0,0.0,0.0,939,63,Thursday,3,-,2,-1,1,0,0.0,0,4,462,462.0,462,1
27838410,57,3,88902,362962.6666666667,12686,0.0,0.0,0.0,0.0,0.0,243,45,Thursday,857,-,0,0,0,-,-,-,0,-,-,-,0
27845179,55,2,770768,879034.0,770768,0.0,0.0,0.0,0.0,0.0,196,41,Thursday,17,-,0,0,1,1,1.0,1,0,2094,2094.0,2094,0
27847238,46,2,770768,879034.0,770768,0.7277397260273972,0.7277397260273972,0.0,0.0,0.0,2336,116,Thursday,492,-,2,0,0,-,-,-,10,-,-,-,0
27850654,37,2,18908,503104.0,18908,0.0,0.0,0.0,0.0,0.0,385,73,Thursday,108,-,0,0,2,0,0.0,0,7,2035,1204.0,373,1
27856441,86,5,13485,202677.2,941,0.677675585284281,0.6605351170568562,0.0,0.0,0.0,2392,143,Friday,534,-,6,0,2,1,0.5,0,6,2101,1314.5,528,1
27857805,36,3,770768,592169.0,18439,0.02797534376481745,0.02797534376481745,0.0,0.0,0.0,2109,288,Friday,6,-,2,0,3,0,0.0,0,1,626,472.0,394,0
27859956,26,5,6274,199630.8,119,0.6466244725738397,0.6466244725738397,0.0,0.0,0.0,1896,123,Friday,20,-,4,2,1,2,2.0,2,4,2043,2043.0,2043,1
2786941,66,3,78258,372063.6666666667,50633,0.0,0.0,0.0,0.0,0.0,380,64,Friday,5399,-,0,3,3,9,4.666666666666667,1,0,882,789.0,728,1
27880830,43,2,16482,501891.0,16482,0.778396913844835,0.778396913844835,0.0,0.0,0.0,2333,103,Saturday,53,-,2,2,4,2,0.75,0,6,1093,855.75,542,1
27882375,42,2,37988,512644.0,37988,0.8227300802964793,0.8227300802964793,0.0,0.0,0.0,1619,52,Saturday,30,-,1,0,1,0,0.0,0,3,122,122.0,122,1
27882493,37,2,14498,500899.0,14498,0.0,0.0,0.0,0.0,0.0,912,167,Saturday,914,-,0,0,1,0,0.0,0,1,464,464.0,464,0
27889503,71,3,4725,331251.3333333333,1729,0.8233695652173914,0.8233695652173914,0.0,0.0,0.0,1472,49,Sunday,8,-,1,1,1,1,1.0,1,0,142,142.0,142,1
27894783,43,4,2645,248317.0,1488,0.27672955974842767,0.27672955974842767,0.0,0.0,0.0,636,92,Monday,519,-,8,1,1,2,2.0,2,6,1089,1089.0,1089,1
27907169,73,2,13454,500377.0,13454,0.0,0.0,0.0,0.0,0.0,254,46,Monday,1,-,0,-2,1,1,1.0,1,6,74,74.0,74,0
27907914,28,2,128469,557884.5,128469,0.8886554621848739,0.8123249299719888,0.0,0.07633053221288516,0.0,1428,29,Monday,19,-,3,1,1,2,2.0,2,4,388,388.0,388,1
279154,54,3,128469,379643.0,23160,0.0,0.0,0.0,0.0,0.0,581,106,Monday,8755,-,0,3,2,5,3.0,1,0,1102,727.0,352,0
