question_id,id,first posted,same day as question,total code %,java %,json %,xml %,stack traces %,length,words count,day of week,reputation,intercalations,score,number of comments,accepted,max comment length,avg comment length,min comment length
25529298,25529422,0,1,0.797752808988764,0.797752808988764,0.0,0.0,0.0,89,3,Wednesday,2654,1,0,1,0,143,143.0,143
25533908,25533952,1,1,0.9635416666666666,0.9635416666666666,0.0,0.0,0.0,192,1,Wednesday,560,1,0,2,0,65,41.5,18
25533908,25534135,0,1,0.8295019157088123,0.8295019157088123,0.0,0.0,0.0,522,16,Wednesday,405,1,2,0,0,-,-,-
25533908,25534237,0,1,0.3449197860962567,0.3449197860962567,0.0,0.0,0.0,374,37,Wednesday,3807,1,1,2,0,365,278.5,192
25533908,25534326,0,1,0.6460459183673469,0.6460459183673469,0.0,0.0,0.0,1568,92,Wednesday,16493,2,1,0,0,-,-,-
25547640,27789762,1,0,0.0,0.0,0.0,0.0,0.0,688,107,Monday,4317,0,0,0,0,-,-,-
25563201,25563248,1,1,0.5054347826086957,0.5054347826086957,0.0,0.0,0.0,184,17,Friday,282753,2,0,0,0,-,-,-
25563201,25563264,0,1,0.08421052631578947,0.0,0.0,0.0,0.0,285,47,Friday,65925,2,1,1,1,22,22.0,22
25565486,25565661,0,1,0.0,0.0,0.0,0.0,0.0,355,67,Friday,153344,0,0,0,0,-,-,-
25565486,25565660,1,1,0.7341772151898734,0.7341772151898734,0.0,0.0,0.0,316,17,Friday,4389,2,1,2,1,138,119.0,100
25565486,25565827,0,1,0.0,0.0,0.0,0.0,0.0,480,85,Friday,317047,0,1,1,0,19,19.0,19
25574707,25574816,1,1,0.0,0.0,0.0,0.0,0.0,439,75,Friday,640,0,0,0,0,-,-,-
25574707,25575111,0,1,0.8293677770224337,0.8293677770224337,0.0,0.0,0.0,1471,44,Friday,2663,4,0,3,1,330,186.66666666666666,47
25579760,25598421,1,0,0.17613636363636365,0.17613636363636365,0.0,0.0,0.0,176,26,Monday,102,2,0,2,0,58,41.5,25
25580593,25581586,1,1,0.8983516483516484,0.8983516483516484,0.0,0.0,0.0,364,5,Saturday,6,1,0,0,1,-,-,-
25587656,25588447,1,0,0.7859960552268245,0.7859960552268245,0.0,0.0,0.0,2028,63,Sunday,1573,9,10,9,1,440,168.11111111111111,18
25587858,25587879,1,1,0.0,0.0,0.0,0.0,0.0,40,10,Sunday,111,0,1,0,0,-,-,-
25587858,25587890,0,1,0.0,0.0,0.0,0.0,0.0,87,20,Sunday,8807,0,2,1,1,160,160.0,160
25587858,25587954,0,1,0.6428571428571429,0.6428571428571429,0.0,0.0,0.0,504,31,Sunday,235,2,1,0,0,-,-,-
25597287,25597344,1,1,0.24302788844621515,0.24302788844621515,0.0,0.0,0.0,251,32,Sunday,1520,1,2,0,1,-,-,-
25609161,25612298,1,1,0.0,0.0,0.0,0.0,0.0,258,43,Monday,588,0,0,0,1,-,-,-
25610490,25611463,1,1,0.0,0.0,0.0,0.0,0.0,823,147,Monday,1336,0,0,0,0,-,-,-
25612363,25612397,1,1,0.0,0.0,0.0,0.0,0.0,544,98,Monday,30469,0,4,0,1,-,-,-
25612363,25612406,0,1,0.0,0.0,0.0,0.0,0.0,516,100,Monday,20297,0,2,0,0,-,-,-
25633414,25633435,1,1,0.0,0.0,0.0,0.0,0.0,61,9,Tuesday,340,0,-1,2,0,90,58.5,27
25633414,25633632,0,1,0.6651270207852193,0.6651270207852193,0.0,0.0,0.0,433,26,Tuesday,334,1,2,0,1,-,-,-
25633414,25633976,0,1,0.0,0.0,0.0,0.0,0.0,361,60,Tuesday,8,0,0,2,0,178,161.5,145
25633476,25649573,0,0,0.6744704570791528,0.6744704570791528,0.0,0.0,0.0,897,47,Wednesday,8,7,0,0,0,-,-,-
25633476,25635851,1,0,0.434640522875817,0.31209150326797386,0.0,0.0,0.0,612,64,Wednesday,101,4,0,0,0,-,-,-
25633476,25829094,0,0,0.0,0.0,0.0,0.0,0.0,589,110,Sunday,99,0,0,0,0,-,-,-
25635888,25635952,1,1,0.0,0.0,0.0,0.0,0.0,195,32,Wednesday,2389,0,1,1,0,65,65.0,65
25635888,25635985,0,1,0.13778705636743216,0.13778705636743216,0.0,0.0,0.0,479,84,Wednesday,5577,2,3,2,0,112,68.5,25
25635888,25636257,0,1,0.3342013888888889,0.2743055555555556,0.0,0.0,0.0,2304,284,Wednesday,19656,10,2,0,0,-,-,-
25642021,25647397,1,1,0.07128712871287128,0.07128712871287128,0.0,0.0,0.0,1010,173,Wednesday,32318,2,1,1,0,112,112.0,112
25642021,25654592,0,1,0.8856243441762854,0.8856243441762854,0.0,0.0,0.0,953,17,Wednesday,4249,1,0,1,0,112,112.0,112
25642021,25738517,0,0,0.4201550387596899,0.4201550387596899,0.0,0.0,0.0,645,53,Tuesday,7852,3,4,0,1,-,-,-
25643000,25643363,1,1,0.11244019138755981,0.11244019138755981,0.0,0.0,0.0,418,67,Wednesday,1275,2,0,0,0,-,-,-
25643000,25643562,0,1,0.0,0.0,0.0,0.0,0.0,576,105,Wednesday,538,0,1,2,0,162,136.0,110
25644064,25665186,1,0,0.0,0.0,0.0,0.0,0.0,1396,245,Thursday,7797,0,0,2,0,180,109.0,38
25644064,25697765,0,0,0.49871685201026517,0.34473909324208724,0.0,0.0,0.0,1169,104,Saturday,47,7,1,0,1,-,-,-
25646891,25647223,1,1,0.39882697947214074,0.39882697947214074,0.0,0.0,0.0,682,70,Wednesday,574,2,-1,1,0,29,29.0,29
25646891,25647228,0,1,0.9228804902962207,0.9228804902962207,0.0,0.0,0.0,1958,25,Wednesday,8841,1,1,3,1,89,67.66666666666667,51
25664009,25664053,1,1,0.7454545454545455,0.7454545454545455,0.0,0.0,0.0,220,14,Thursday,323851,2,0,2,1,365,206.5,48
25664009,25664112,0,1,0.7252747252747253,0.7252747252747253,0.0,0.0,0.0,273,17,Thursday,106510,1,0,4,0,409,254.25,134
25664009,25664735,0,1,0.44536182612918895,0.44536182612918895,0.0,0.0,0.0,2059,216,Thursday,1375,8,1,0,0,-,-,-
25671458,25671767,1,1,0.0,0.0,0.0,0.0,0.0,356,54,Thursday,2135,0,1,1,1,141,141.0,141
25677003,25679703,1,1,0.7407407407407407,0.0962962962962963,0.0,0.6444444444444445,0.0,945,42,Friday,706,3,0,2,0,202,182.5,163
25677003,25679890,0,1,0.0,0.0,0.0,0.0,0.0,225,38,Friday,61,0,1,1,1,194,194.0,194
25677119,25677142,1,1,0.4969230769230769,0.4969230769230769,0.0,0.0,0.0,650,64,Friday,209679,4,1,2,0,56,54.0,52
25677119,25677160,0,1,0.9259259259259259,0.9259259259259259,0.0,0.0,0.0,297,6,Friday,36,1,1,3,1,152,88.0,41
25688977,25689124,1,1,0.0,0.0,0.0,0.0,0.0,240,41,Friday,6162,0,0,2,1,167,119.5,72
25695459,25695487,1,1,0.49137931034482757,0.49137931034482757,0.0,0.0,0.0,580,50,Friday,54149,7,2,7,1,314,103.0,18
25695459,25695509,0,1,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,135,8,Friday,4223,1,0,1,0,83,83.0,83
25695459,25695592,0,0,0.6438356164383562,0.6438356164383562,0.0,0.0,0.0,73,7,Saturday,153344,1,0,0,0,-,-,-
25704546,25704719,1,1,0.3086232980332829,0.0,0.0,0.3086232980332829,0.0,661,82,Saturday,334,2,0,5,0,83,62.8,28
25704546,25710103,0,0,0.0,0.0,0.0,0.0,0.0,79,15,Sunday,655,0,2,0,1,-,-,-
25704546,30139700,0,0,0.0,0.0,0.0,0.0,0.0,329,57,Saturday,387,0,0,0,0,-,-,-
25704546,30513464,0,0,0.0,0.0,0.0,0.0,0.0,98,15,Thursday,135,0,0,0,0,-,-,-
25704754,25704865,1,1,0.9711191335740073,0.9711191335740073,0.0,0.0,0.0,831,7,Saturday,32582,1,2,11,1,277,121.0909090909091,50
25704754,25704984,0,1,0.8177215189873418,0.8177215189873418,0.0,0.0,0.0,395,11,Saturday,2174,1,2,2,0,83,75.5,68
25708613,25708795,0,1,0.8152610441767069,0.8152610441767069,0.0,0.0,0.0,249,10,Sunday,56,1,0,0,0,-,-,-
25708613,25709699,0,1,1.0,1.0,0.0,0.0,0.0,377,0,Sunday,12,0,0,1,0,33,33.0,33
25708613,25708690,1,1,0.6276595744680851,0.6276595744680851,0.0,0.0,0.0,1222,84,Sunday,8527,1,1,1,0,464,464.0,464
25708613,25708806,0,1,0.4267269205939316,0.4267269205939316,0.0,0.0,0.0,1549,169,Sunday,17374,5,1,0,0,-,-,-
25708613,25709015,0,1,1.0,1.0,0.0,0.0,0.0,669,0,Sunday,272,0,0,0,1,-,-,-
25709265,25712558,1,1,0.8825301204819277,0.8825301204819277,0.0,0.0,0.0,332,6,Sunday,1081,1,1,5,1,350,161.8,60
25710945,25711631,0,1,0.8546845124282982,0.8546845124282982,0.0,0.0,0.0,523,17,Sunday,616,3,0,0,0,-,-,-
25710945,25711018,0,1,0.8796992481203008,0.24812030075187969,0.0,0.0,0.0,133,5,Sunday,2845,3,-5,0,0,-,-,-
25710945,25710998,1,1,0.0,0.0,0.0,0.0,0.0,460,87,Sunday,357085,0,6,0,1,-,-,-
25718116,25766658,1,0,0.0,0.0,0.0,0.0,0.0,251,38,Wednesday,915,0,1,0,0,-,-,-
25749253,25749585,1,1,0.0,0.0,0.0,0.0,0.0,599,112,Tuesday,1451,0,3,0,1,-,-,-
25756919,25756954,1,1,0.0,0.0,0.0,0.0,0.0,60,11,Wednesday,57,0,0,0,0,-,-,-
25756919,25757053,0,1,0.0,0.0,0.0,0.0,0.0,1153,204,Wednesday,209679,0,1,2,1,212,190.5,169
25768530,25769511,1,1,0.7015706806282722,0.7015706806282722,0.0,0.0,0.0,573,33,Wednesday,544,2,0,0,1,-,-,-
25770561,25770728,1,1,0.0,0.0,0.0,0.0,0.0,456,89,Wednesday,114,0,0,2,0,496,487.0,478
25770561,25770772,0,1,0.0,0.0,0.0,0.0,0.0,383,66,Wednesday,76,0,0,1,0,79,79.0,79
25770915,25770956,1,1,0.0,0.0,0.0,0.0,0.0,991,186,Wednesday,4421,0,0,1,0,78,78.0,78
25770915,25771027,0,1,0.0,0.0,0.0,0.0,0.0,662,107,Wednesday,3718,0,0,0,0,-,-,-
25779593,25779993,1,1,0.0,0.0,0.0,0.0,0.0,176,32,Thursday,11,0,1,3,0,159,88.33333333333333,34
25779593,25780182,0,1,0.0,0.0,0.0,0.0,0.0,660,101,Thursday,2190,0,1,5,0,183,97.0,19
25791256,25795351,1,1,1.0,1.0,0.0,0.0,0.0,241,0,Thursday,53,0,1,0,1,-,-,-
25796606,25797633,1,1,0.4572599531615925,0.4572599531615925,0.0,0.0,0.0,1708,175,Thursday,4280,5,1,4,1,143,99.75,45
25796606,25797776,0,1,0.48695652173913045,0.48695652173913045,0.0,0.0,0.0,115,11,Thursday,118,1,0,0,0,-,-,-
25797266,25799081,1,0,0.11754385964912281,0.0,0.0,0.0,0.0,570,101,Friday,153344,1,0,0,0,-,-,-
25802788,25802816,1,1,0.7761351636747624,0.7761351636747624,0.0,0.0,0.0,947,38,Friday,2845,1,1,1,1,145,145.0,145
25802788,25802834,0,1,0.5426008968609866,0.5426008968609866,0.0,0.0,0.0,223,18,Friday,18201,1,0,1,0,16,16.0,16
25802788,25802869,0,1,0.0,0.0,0.0,0.0,0.0,418,76,Friday,2852,0,0,1,0,28,28.0,28
25802788,25803046,0,1,0.19900497512437812,0.19900497512437812,0.0,0.0,0.0,1005,133,Friday,333,3,0,0,0,-,-,-
25806366,25807911,0,1,0.3125,0.3125,0.0,0.0,0.0,208,28,Friday,7453,2,2,0,0,-,-,-
25806366,25806457,1,1,0.0,0.0,0.0,0.0,0.0,187,38,Friday,1450,0,0,0,0,-,-,-
25814445,25816734,1,1,0.6758104738154613,0.6758104738154613,0.0,0.0,0.0,401,20,Friday,17066,1,0,3,0,189,134.33333333333334,63
25824269,25824471,0,1,0.914396887159533,0.914396887159533,0.0,0.0,0.0,514,8,Saturday,306,1,0,0,0,-,-,-
25824269,25824276,1,1,0.23492063492063492,0.2126984126984127,0.0,0.0,0.0,630,86,Saturday,97617,5,6,0,1,-,-,-
25824269,25824320,0,1,0.0,0.0,0.0,0.0,0.0,381,73,Saturday,1242,0,0,0,0,-,-,-
25824269,25824322,0,1,0.4065934065934066,0.4065934065934066,0.0,0.0,0.0,455,45,Saturday,60132,1,0,0,0,-,-,-
25830693,25830705,1,1,0.6052009456264775,0.6052009456264775,0.0,0.0,0.0,423,30,Sunday,282753,6,1,6,1,107,58.833333333333336,23
25830693,25830797,0,1,0.6909722222222222,0.6527777777777778,0.0,0.0,0.0,288,17,Sunday,50589,3,1,0,0,-,-,-
25834027,25834164,0,1,0.1664,0.0,0.0,0.0,0.0,625,86,Sunday,4929,1,0,2,0,61,45.5,30
25834027,25834172,0,1,0.0,0.0,0.0,0.0,0.0,304,54,Sunday,189,0,0,0,0,-,-,-
25834027,25834078,1,1,0.18439716312056736,0.0,0.0,0.0,0.0,141,20,Sunday,108289,2,0,1,0,36,36.0,36
25834027,25834092,0,1,0.0,0.0,0.0,0.0,0.0,530,88,Sunday,333,0,0,1,0,189,189.0,189
25834027,25834161,0,1,0.45414847161572053,0.0,0.0,0.0,0.0,229,21,Sunday,339,1,0,0,0,-,-,-
25839114,25839140,1,1,0.37423312883435583,0.37423312883435583,0.0,0.0,0.0,163,20,Sunday,5797,2,0,3,1,354,193.0,94
25844814,25845141,1,1,0.17350157728706625,0.17350157728706625,0.0,0.0,0.0,317,33,Monday,38668,1,1,3,1,182,115.0,79
25853964,25854046,1,1,0.0,0.0,0.0,0.0,0.0,385,74,Monday,20810,0,3,0,0,-,-,-
25853964,25854533,0,1,0.0,0.0,0.0,0.0,0.0,903,166,Monday,11834,0,1,0,0,-,-,-
25857164,25876308,1,0,0.5245901639344263,0.5245901639344263,0.0,0.0,0.0,610,48,Tuesday,61,2,1,1,1,231,231.0,231
25873958,25876469,1,1,0.8564102564102564,0.7282051282051282,0.0,0.0,0.0,195,6,Tuesday,1336,7,0,0,0,-,-,-
25882895,25883009,0,1,0.0,0.0,0.0,0.0,0.0,494,83,Wednesday,1,0,0,0,0,-,-,-
25882895,25883006,1,1,0.49840865690642905,0.49840865690642905,0.0,0.0,0.0,1571,151,Wednesday,7662,6,0,2,0,76,68.5,61
25882895,25883494,0,1,0.0,0.0,0.0,0.0,0.0,248,42,Wednesday,44,0,0,0,0,-,-,-
25885591,25885786,1,1,0.9740566037735849,0.8325471698113207,0.0,0.0,0.0,424,2,Wednesday,206705,3,6,0,1,-,-,-
25888101,25932556,1,0,0.0,0.0,0.0,0.0,0.0,178,31,Friday,5225,0,1,0,0,-,-,-
25893632,25897224,1,1,0.0,0.0,0.0,0.0,0.0,128,23,Wednesday,351,0,0,0,0,-,-,-
25910027,29806263,1,0,0.0,0.0,0.0,0.0,0.0,286,46,Wednesday,1097,0,0,0,0,-,-,-
2591135,2591171,1,1,1.0,1.0,0.0,0.0,0.0,68,0,Wednesday,1380,0,37,0,1,-,-,-
2591135,2591194,0,1,0.5558739255014327,0.5558739255014327,0.0,0.0,0.0,349,23,Wednesday,9335,1,12,1,0,73,73.0,73
2591135,2591198,0,1,0.0,0.0,0.0,0.0,0.0,108,19,Wednesday,21,0,2,0,0,-,-,-
2591135,24450800,0,0,0.0,0.0,0.0,0.0,0.0,435,70,Friday,73,0,1,0,0,-,-,-
25911710,25912023,1,1,0.0,0.0,0.0,0.0,0.0,115,18,Thursday,253,0,0,0,0,-,-,-
25911710,25912053,0,1,0.776657060518732,0.0,0.0,0.776657060518732,0.0,694,30,Thursday,1582,4,2,3,1,262,124.33333333333333,26
25917984,25918198,1,1,0.8442622950819673,0.8442622950819673,0.0,0.0,0.0,610,15,Thursday,110,2,0,0,0,-,-,-
25917984,25918516,0,1,0.08133086876155268,0.0,0.0,0.0,0.0,541,88,Thursday,2252,2,0,0,0,-,-,-
25917984,25920228,0,1,0.0,0.0,0.0,0.0,0.0,86,19,Thursday,204,0,0,0,0,-,-,-
25930119,27431625,1,0,0.841897233201581,0.841897233201581,0.0,0.0,0.0,1265,37,Thursday,3217,3,1,0,1,-,-,-
25931284,25931373,1,1,0.0,0.0,0.0,0.0,0.0,134,21,Friday,131,0,0,0,0,-,-,-
25931472,25931516,1,1,0.2459016393442623,0.2459016393442623,0.0,0.0,0.0,427,54,Friday,2845,1,2,1,0,32,32.0,32
25931472,25931530,0,1,0.2967332123411978,0.2967332123411978,0.0,0.0,0.0,1102,128,Friday,799764,4,5,1,1,29,29.0,29
25931528,25933180,0,1,0.0,0.0,0.0,0.0,0.0,718,108,Friday,41403,0,0,0,0,-,-,-
25931528,25932702,1,1,0.0,0.0,0.0,0.0,0.0,1017,180,Friday,2420,0,2,0,1,-,-,-
25947357,25947642,0,1,0.0,0.0,0.0,0.0,0.0,546,94,Saturday,25179,0,0,0,0,-,-,-
25947357,25947446,1,1,0.6192827442827443,0.6192827442827443,0.0,0.0,0.0,3848,264,Saturday,8011,6,1,0,0,-,-,-
25951804,25952811,1,1,0.4922737306843267,0.4922737306843267,0.0,0.0,0.0,1359,102,Saturday,3926,3,3,4,1,383,255.25,136
25951930,25971926,1,0,0.5147190008920607,0.47992863514719003,0.0,0.03479036574487065,0.0,1121,79,Monday,961,8,1,3,1,437,223.66666666666666,77
25960530,25960558,1,1,0.35135135135135137,0.35135135135135137,0.0,0.0,0.0,148,16,Sunday,108289,3,1,0,0,-,-,-
25960530,25960855,0,1,0.3490566037735849,0.3490566037735849,0.0,0.0,0.0,212,27,Sunday,1238,3,1,0,0,-,-,-
25967559,25967601,1,1,0.07567567567567568,0.07567567567567568,0.0,0.0,0.0,370,60,Monday,11793,1,1,0,1,-,-,-
25973133,25986157,1,0,0.38571428571428573,0.38571428571428573,0.0,0.0,0.0,490,53,Tuesday,4468,4,1,6,1,208,141.66666666666666,16
2598207,2598253,0,1,0.0,0.0,0.0,0.0,0.0,474,87,Thursday,2495,0,4,1,0,103,103.0,103
2598207,2598228,0,1,0.381294964028777,0.381294964028777,0.0,0.0,0.0,278,31,Thursday,1018,1,0,5,0,130,76.0,21
2598207,2598226,1,1,0.0,0.0,0.0,0.0,0.0,80,16,Thursday,9076,0,0,0,0,-,-,-
2598207,2598235,0,1,0.0,0.0,0.0,0.0,0.0,290,56,Thursday,71520,0,2,0,0,-,-,-
25996591,25996619,1,1,0.0,0.0,0.0,0.0,0.0,57,10,Tuesday,2396,0,1,0,1,-,-,-
26006223,26006260,1,1,0.0,0.0,0.0,0.0,0.0,214,43,Tuesday,4453,0,0,1,1,128,128.0,128
26013755,26027586,0,1,0.0,0.0,0.0,0.0,0.0,459,91,Wednesday,982,0,-2,0,0,-,-,-
26013755,26013785,1,1,0.22905027932960895,0.22905027932960895,0.0,0.0,0.0,179,26,Wednesday,206705,2,32,4,1,161,117.0,69
26013755,26014492,0,1,0.5870646766169154,0.5870646766169154,0.0,0.0,0.0,804,63,Wednesday,26824,4,20,3,0,272,214.33333333333334,156
26025093,27382232,1,0,0.0,0.0,0.0,0.0,0.0,150,28,Tuesday,690,0,1,0,1,-,-,-
26034683,26035938,1,1,0.06724511930585683,0.06724511930585683,0.0,0.0,0.0,461,76,Thursday,1593,2,0,0,1,-,-,-
26036727,26036758,1,1,0.0,0.0,0.0,0.0,0.0,159,31,Thursday,1362,0,9,3,1,210,106.0,46
26036727,26037001,0,1,0.1006423982869379,0.0,0.0,0.0,0.0,467,76,Thursday,532,2,1,0,0,-,-,-
26044060,26044461,1,1,0.0,0.0,0.0,0.0,0.0,243,43,Thursday,2136,0,0,1,0,297,297.0,297
2606766,2606782,1,1,0.0,0.0,0.0,0.0,0.0,459,87,Friday,155867,0,3,0,0,-,-,-
2606766,2606815,0,1,0.1839080459770115,0.1839080459770115,0.0,0.0,0.0,261,41,Friday,1229,2,2,4,1,174,86.25,18
2606766,2607005,0,1,0.35737704918032787,0.35737704918032787,0.0,0.0,0.0,305,40,Friday,37852,4,1,0,0,-,-,-
2606766,2607006,0,1,0.0,0.0,0.0,0.0,0.0,104,18,Friday,850,0,1,0,0,-,-,-
2606766,2607018,0,1,0.8941176470588236,0.8941176470588236,0.0,0.0,0.0,85,2,Friday,15957,1,1,0,0,-,-,-
26079025,26079218,1,1,0.0,0.0,0.0,0.0,0.0,66,13,Saturday,1168,0,0,1,0,166,166.0,166
26079025,31447218,0,0,0.8595673014639202,0.6691281254048452,0.0,0.0,0.0,7719,197,Thursday,5646,5,0,0,1,-,-,-
26086358,26088603,1,1,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,78,5,Sunday,78772,1,0,1,0,96,96.0,96
26102635,26120909,1,0,0.0,0.0,0.0,0.0,0.0,2038,392,Tuesday,177639,0,2,0,1,-,-,-
26102635,26129468,0,0,0.09424083769633508,0.09424083769633508,0.0,0.0,0.0,382,54,Tuesday,1387,2,0,2,0,222,176.5,131
26113576,26113738,0,1,0.0,0.0,0.0,0.0,0.0,136,27,Tuesday,153344,0,-1,4,0,340,222.0,123
26113576,26113655,1,1,0.33638634471273937,0.33638634471273937,0.0,0.0,0.0,1201,142,Tuesday,799764,3,4,8,1,306,106.0,35
26123486,26124020,1,1,0.0,0.0,0.0,0.0,0.0,506,90,Tuesday,526,0,1,3,1,351,194.0,50
26137527,26137798,1,1,0.0,0.0,0.0,0.0,0.0,816,148,Wednesday,1675,0,0,0,0,-,-,-
26142261,26142347,1,1,0.0,0.0,0.0,0.0,0.0,234,41,Wednesday,3594,0,0,4,1,305,182.25,26
26143203,26144025,1,1,0.0,0.0,0.0,0.0,0.0,1586,292,Wednesday,20055,0,0,2,0,235,176.5,118
26148864,26148891,1,1,0.10955961331901182,0.06552094522019335,0.0,0.0,0.0,931,148,Wednesday,1023,4,1,1,1,50,50.0,50
26154837,26154856,1,1,0.0,0.0,0.0,0.0,0.0,171,28,Thursday,4780,0,3,9,0,471,222.44444444444446,33
26154837,26154992,0,1,0.0,0.0,0.0,0.0,0.0,1220,224,Thursday,1046,0,1,0,1,-,-,-
26157632,26157821,1,1,0.9489119347160829,0.9489119347160829,0.0,0.0,0.0,11764,113,Thursday,124,16,1,11,0,303,133.54545454545453,32
26159481,26159809,1,1,0.7262931034482759,0.7262931034482759,0.0,0.0,0.0,1392,56,Thursday,52584,4,2,0,1,-,-,-
26162017,27885043,1,0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,312,19,Sunday,11,1,0,0,0,-,-,-
26162628,26162897,1,1,0.7371134020618557,0.7371134020618557,0.0,0.0,0.0,194,8,Thursday,413,1,1,0,1,-,-,-
26177527,26178070,1,1,0.7006802721088435,0.7006802721088435,0.0,0.0,0.0,588,35,Friday,1060,5,1,0,1,-,-,-
26185863,26185895,1,1,0.38164251207729466,0.0,0.0,0.0,0.0,207,27,Friday,60132,1,4,2,1,261,174.0,87
26188410,26255525,1,0,0.0,0.0,0.0,0.0,0.0,107,20,Wednesday,1,0,0,10,0,556,279.4,95
26188714,26188963,1,1,0.6348756001745962,0.6348756001745962,0.0,0.0,0.0,4582,300,Saturday,1149,2,1,0,1,-,-,-
26191595,26192223,1,1,0.32051282051282054,0.32051282051282054,0.0,0.0,0.0,234,31,Saturday,1478,2,1,0,1,-,-,-
26194468,26194991,1,1,0.4430379746835443,0.4430379746835443,0.0,0.0,0.0,158,13,Saturday,3519,1,1,5,0,147,104.8,44
26196410,26196434,1,1,0.5052083333333334,0.5052083333333334,0.0,0.0,0.0,192,18,Saturday,60132,1,1,1,1,87,87.0,87
26196520,26196784,1,1,0.0,0.0,0.0,0.0,0.0,477,81,Saturday,151583,0,5,5,0,203,83.4,26
26196520,26196865,0,1,0.0,0.0,0.0,0.0,0.0,3662,624,Saturday,2212,0,6,4,1,270,113.0,23
26198185,26198246,1,1,0.22658610271903323,0.22658610271903323,0.0,0.0,0.0,331,41,Saturday,2143,2,0,0,0,-,-,-
26198185,26198782,0,0,0.7653333333333333,0.7653333333333333,0.0,0.0,0.0,375,15,Sunday,1863,1,0,0,0,-,-,-
26200485,26202263,1,1,0.1,0.1,0.0,0.0,0.0,410,58,Sunday,3080,2,0,3,1,304,249.33333333333334,158
26202481,26202660,1,1,0.5986842105263158,0.5986842105263158,0.0,0.0,0.0,456,31,Sunday,79,1,2,0,0,-,-,-
26202481,31283632,0,0,0.0,0.0,0.0,0.0,0.0,53,8,Wednesday,155,0,0,0,0,-,-,-
26203952,26203994,1,1,0.17793594306049823,0.17793594306049823,0.0,0.0,0.0,281,45,Sunday,478,2,0,3,1,128,118.0,102
26209158,26209289,1,1,1.0,1.0,0.0,0.0,0.0,249,0,Monday,921,0,1,1,1,77,77.0,77
26227866,26228058,1,1,0.0,0.0,0.0,0.0,0.0,201,35,Tuesday,1525,0,0,0,0,-,-,-
26231046,26231216,1,1,0.0,0.0,0.0,0.0,0.0,334,53,Tuesday,453,0,2,0,0,-,-,-
26231165,26233308,0,1,0.45122615803814714,0.45122615803814714,0.0,0.0,0.0,1835,178,Tuesday,25302,4,1,7,1,116,82.85714285714286,24
26231165,26231265,1,1,0.0,0.0,0.0,0.0,0.0,181,28,Tuesday,1298,0,1,1,0,111,111.0,111
26231165,26231720,0,1,0.0,0.0,0.0,0.0,0.0,122,24,Tuesday,20297,0,2,4,0,244,99.75,30
26235231,26235320,1,1,0.0,0.0,0.0,0.0,0.0,145,18,Tuesday,633,0,0,0,0,-,-,-
26235231,26235530,0,1,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,699,46,Tuesday,25,3,0,8,0,299,170.5,68
26235231,26237250,0,1,0.23142250530785563,0.0,0.0,0.23142250530785563,0.0,3768,385,Tuesday,124,2,0,7,0,167,78.28571428571429,37
26235231,26359291,0,0,0.5428571428571428,0.5428571428571428,0.0,0.0,0.0,315,32,Tuesday,115,1,0,0,1,-,-,-
26250238,26254019,1,1,0.43891891891891893,0.03783783783783784,0.0,0.4010810810810811,0.0,925,82,Wednesday,484,6,0,0,0,-,-,-
26256374,26256622,1,1,0.0,0.0,0.0,0.0,0.0,253,47,Wednesday,695,0,0,6,0,384,152.33333333333334,19
26256374,26264475,0,1,0.37349397590361444,0.37349397590361444,0.0,0.0,0.0,1826,204,Wednesday,11834,2,2,7,0,600,293.42857142857144,58
26258888,26259220,1,1,0.4899598393574297,0.4899598393574297,0.0,0.0,0.0,249,22,Wednesday,1824,1,1,0,0,-,-,-
26258888,26259968,0,1,0.743078626799557,0.743078626799557,0.0,0.0,0.0,1806,88,Wednesday,7152,7,1,1,1,156,156.0,156
26258888,26260826,0,1,0.7624521072796935,0.7624521072796935,0.0,0.0,0.0,1827,74,Wednesday,1,1,0,0,0,-,-,-
26260169,26260249,1,1,0.7114427860696517,0.7114427860696517,0.0,0.0,0.0,201,12,Wednesday,140382,3,4,1,1,15,15.0,15
26260169,26260311,0,1,0.0,0.0,0.0,0.0,0.0,230,45,Wednesday,441,0,0,0,0,-,-,-
26270005,26270040,1,1,0.0,0.0,0.0,0.0,0.0,250,45,Thursday,20431,0,1,6,0,196,130.5,70
26270005,26270091,0,1,0.9793672627235214,0.9793672627235214,0.0,0.0,0.0,727,3,Thursday,339,1,0,5,0,220,96.2,39
26270005,26270259,0,1,0.9114139693356048,0.9114139693356048,0.0,0.0,0.0,587,10,Thursday,469,1,1,0,0,-,-,-
26286055,26289584,1,1,0.34088520378372067,0.08665187434310405,0.0,0.2542333294406166,0.0,8563,990,Thursday,14715,12,4,0,0,-,-,-
26286055,26344942,0,0,0.0,0.0,0.0,0.0,0.0,917,151,Monday,1379,0,0,4,1,599,416.5,248
26293067,26295341,0,1,0.0,0.0,0.0,0.0,0.0,234,39,Friday,6448,0,1,0,1,-,-,-
26293067,26293093,1,1,0.0,0.0,0.0,0.0,0.0,93,16,Friday,26653,0,0,0,0,-,-,-
